"","FID","Nombre_de_","Nombre_d_1","Descripcio","Operador","Longitude","Latitude","Municipio","Poblacion","COD_INE"
"3961",11278,"Av Meridiana-Pl Mn. Clapés","L0128","Barcelona-Santa Maria d'Oló per autopista","Ferrocarriles y Transportes, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3962",11282,"Av Meridiana-Pl Mn. Clapés","L0774","e3 UAB-Cerdanyola del Vallès-Barcelona (Sagrera)","Marfina Bus, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3963",11284,"Av Meridiana-Pl Mn. Clapés","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3964",11286,"Av Meridiana-Pl Mn. Clapés","L0050","Badia del V.-Barberà del V.-Barcelona (A2)","Marfina Bus, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3965",11290,"Av Meridiana-Pl Mn. Clapés","L0111","Barcelona-Montornès del Vallès per autopista","CRA La Hispània, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3966",11291,"Av Meridiana-Pl Mn. Clapés","L0310","Gallecs - Mollet - Barcelona (per autopista)","CRA La Hispània, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3967",11292,"Av Meridiana-Pl Mn. Clapés","L0199","e9 Caldes de Montbui - Palau-solità - Barcelona","Ferrocarriles y Transportes, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3968",11295,"Av Meridiana-Pl Mn. Clapés","L0687","e10 Sentmenat-Polinyà-Santa Perpètua-Barcelona","Ferrocarriles y Transportes, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3969",11297,"Av Meridiana-Pl Mn. Clapés","L0926","Barcelona (Fabra i Puig) - Ripollet","Autocares R. Font, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3970",11298,"Av Meridiana-Pl Mn. Clapés","L0957","Barcelona - Sabadell","Marfina Bus, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3971",11299,"Av Meridiana-Pl Mn. Clapés","L1196","Barcelona-Granollers-Llinars del Vallès per autop.","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3972",11300,"Av Meridiana-Pl Mn. Clapés","L1225","Barcelona - Granollers per autopista","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3973",11302,"Av Meridiana-Pl Mn. Clapés","L1226","Barcelona - Centre penitenciari Quatre Camins","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3974",11303,"Av Meridiana-Pl Mn. Clapés","L1230","Barcelona - Riells del Fai (per carretera)","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3975",11307,"Av Meridiana-Pl Mn. Clapés","L1246","Barcelona - Granollers - Vic (SC)","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3976",11310,"Av Meridiana-Pl Mn. Clapés","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3977",11311,"Av Meridiana-Pl Mn. Clapés","L1614","e7 la Vall del Tenes - Barcelona","Empresa Sagalés, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3978",11313,"Av Meridiana-Pl Mn. Clapés","L1653","Sentmenat - Barcelona per carretera","Ferrocarriles y Transportes, SA",2.18638639300002,41.4422742450001,"Barcelona",1664182,8019
"3979",11314,"Av Meridiana-Ctra de Ribes","L0127","Barcelona-Santa Maria d'Oló per carretera","Ferrocarriles y Transportes, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3980",11318,"Av Meridiana-Ctra de Ribes","L0197","Caldes de Montbui-Palau-Barcelona per carretera","Ferrocarriles y Transportes, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3981",11319,"Av Meridiana-Ctra de Ribes","L0102","Barcelona - Lliçà per carretera","Empresa Sagalés, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3982",11321,"Av Meridiana-Ctra de Ribes","L0089","Barcelona-Mollet del Vallès-CIM Vallès","CRA La Hispània, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3983",11323,"Av Meridiana-Ctra de Ribes","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3984",11325,"Av Meridiana-Ctra de Ribes","L0050","Badia del V.-Barberà del V.-Barcelona (A2)","Marfina Bus, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3985",11329,"Av Meridiana-Ctra de Ribes","L1230","Barcelona - Riells del Fai (per carretera)","Empresa Sagalés, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3986",11333,"Av Meridiana-Ctra de Ribes","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3987",11334,"Av Meridiana-Ctra de Ribes","L1653","Sentmenat - Barcelona per carretera","Ferrocarriles y Transportes, SA",2.18887871900006,41.449768008,"Barcelona",1664182,8019
"3988",11335,"S. Salvador de Guardiola.Salelles.Ct.Man","L0370","Igualada -  Manresa","La Hispano Igualadina, SAU",1.79368835800005,41.7016717010001,"Sant Salvador de Guardiola",3221,8098
"3989",11337,"S. Salvador de Guardiola.Salelles.Ct.Man","L0921","Manresa - Sant Salvador de Guardiola","SA Masats Transports Generals",1.79368835800005,41.7016717010001,"Sant Salvador de Guardiola",3221,8098
"3990",11339,"S. Salvador de Guardiola.Salelles.Ct.Man","L0924","Manresa - Igualada","SA Masats Transports Generals",1.79368835800005,41.7016717010001,"Sant Salvador de Guardiola",3221,8098
"3991",11341,"S. Salvador de Guardiola.Salelles.Ct.Man","L1382","Manresa - Castellfollit del Boix","SA Masats Transports Generals",1.79368835800005,41.7016717010001,"Sant Salvador de Guardiola",3221,8098
"3992",11344,"ctra. N-150 - Bifurcació C-17 (A)","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.17722566300006,41.4662138370001,"Montcada i Reixac",36803,8125
"3993",11346,"ctra. N-150 - Bifurcació C-17 (A)","L0926","Barcelona (Fabra i Puig) - Ripollet","Autocares R. Font, SA",2.17722566300006,41.4662138370001,"Montcada i Reixac",36803,8125
"3994",11347,"ctra. N-150 - Bifurcació C-17 (A)","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.17722566300006,41.4662138370001,"Montcada i Reixac",36803,8125
"3995",11348,"Crta N-150-Can Cuiàs","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.16991309900004,41.467764613,"Montcada i Reixac",36803,8125
"3996",11352,"Crta N-150-Can Cuiàs","L0926","Barcelona (Fabra i Puig) - Ripollet","Autocares R. Font, SA",2.16991309900004,41.467764613,"Montcada i Reixac",36803,8125
"3997",11354,"Crta N-150-Can Cuiàs","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.16991309900004,41.467764613,"Montcada i Reixac",36803,8125
"3998",11356,"Barcelona. Francesc Macià","L0260","e8 Corbera de Llobregat - Barcelona","Autocorb, SA",2.14513560600005,41.3920917980001,"Barcelona",1664182,8019
"3999",11357,"Barcelona. Francesc Macià","L0085","Barcelona - Castellbisbal","Autos Castellbisbal, SA",2.14513560600005,41.3920917980001,"Barcelona",1664182,8019
"4000",11358,"Barcelona. Francesc Macià","L1492","Manresa - Monistrol - Olesa - Barcelona","UTE BAGES EXPRES",2.14513560600005,41.3920917980001,"Barcelona",1664182,8019
"4001",11362,"Maians. Crta.BV-1081 (rotonda Cal Farré)","L0370","Igualada -  Manresa","La Hispano Igualadina, SAU",1.68957424300004,41.6334930510001,"Castellfollit del Boix",447,8059
"4002",11364,"Maians. Crta.BV-1081 (rotonda Cal Farré)","L0923","Igualada - Castellfollit del Boix","SA Masats Transports Generals",1.68957424300004,41.6334930510001,"Castellfollit del Boix",447,8059
"4003",11366,"Maians. Crta.BV-1081 (rotonda Cal Farré)","L0924","Manresa - Igualada","SA Masats Transports Generals",1.68957424300004,41.6334930510001,"Castellfollit del Boix",447,8059
"4004",11368,"Maians. Crta.BV-1081 (rotonda Cal Farré)","L1382","Manresa - Castellfollit del Boix","SA Masats Transports Generals",1.68957424300004,41.6334930510001,"Castellfollit del Boix",447,8059
"4005",11371,"ctra. Santa Maria - ctra. Cementiri (A)","L0651","Sant Cugat-Cerdanyola-Sta.M.Montcada-Barcelona(A4)","Marfina Bus, SA",2.16674762100007,41.4746233640001,"Montcada i Reixac",36803,8125
"4006",11373,"ctra. Santa Maria - ctra. Cementiri (A)","L0926","Barcelona (Fabra i Puig) - Ripollet","Autocares R. Font, SA",2.16674762100007,41.4746233640001,"Montcada i Reixac",36803,8125
"4007",11374,"ctra. Santa Maria - ctra. Cementiri (A)","L1523","Barcelona - Polígon Industrial Santiga","Autocares R. Font, SA",2.16674762100007,41.4746233640001,"Montcada i Reixac",36803,8125
"4008",11375,"pol. ind. la Valldan (ctra.Solsona) MB05","L0045","Avià - la Colònia Rosal - Gironella","Transbages, SL",1.83039644900003,42.0899124970001,"Berga",16760,8022
"4009",11377,"pol. ind. la Valldan (ctra.Solsona) MB05","L0161","Berga - Solsona per Cardona","Transbages, SL",1.83039644900003,42.0899124970001,"Berga",16760,8022
"4010",11379,"pol. ind. la Valldan (ctra.Solsona) MB05","L0160","Berga - Solsona","Transbages, SL",1.83039644900003,42.0899124970001,"Berga",16760,8022
"4011",11387,"Can Martinet","L0091","Barcelona - Esparreguera (N51)","La Hispano Igualadina, SAU",1.90190112300007,41.517066754,"Abrera",12538,8001
"4012",11390,"Can Martinet","L0928","Olesa de Montserrat-Sta.Maria de Vilalba-Martorell","Transportes Generales de Olesa, SAU",1.90190112300007,41.517066754,"Abrera",12538,8001
"4013",11393,"Can Vilalba MB0225","L0928","Olesa de Montserrat-Sta.Maria de Vilalba-Martorell","Transportes Generales de Olesa, SAU",1.91925098800004,41.5208700410001,"Abrera",12538,8001
"4014",11395,"urb. les Carpes MB0224","L0928","Olesa de Montserrat-Sta.Maria de Vilalba-Martorell","Transportes Generales de Olesa, SAU",1.92616763000007,41.496137891,"Abrera",12538,8001
"4015",11399,"av. Mancomunitats (Ambulatori) (D)","L0268","El Bruc (Montserrat Park) - Martorell","La Hispano Igualadina, SAU",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4016",11405,"av. Mancomunitats (Ambulatori) (D)","L0373","Igualada-Barcelona per Capellades","La Hispano Igualadina, SAU",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4017",11407,"av. Mancomunitats (Ambulatori) (D)","L0928","Olesa de Montserrat-Sta.Maria de Vilalba-Martorell","Transportes Generales de Olesa, SAU",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4018",11411,"av. Mancomunitats (Ambulatori) (D)","L1092","Sant Just Desvern (Walden) - Martorell L65","Soler i Sauret, SA",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4019",11414,"av. Mancomunitats (Ambulatori) (D)","L1095","Barcelona(F.Macià)-Martorell per autop.fins Molins","Soler i Sauret, SA",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4020",11415,"av. Mancomunitats (Ambulatori) (D)","L1365","T-BUS","La Hispano Llacunense, SL",1.91689458300004,41.4724158340001,"Martorell",28772,8114
"4021",11420,"c. Major (Cementiri) (D)","L1576","Urbà de Castellbisbal: Nucli Urbà-Estació Renfe","Autos Castellbisbal, SA",1.98223449500006,41.480930001,"Castellbisbal",12539,8054
"4022",11422,"c. Major (Cementiri) (D)","L1577","Urbà de Castellbisbal: Comte de Sert i Can Costa","Autos Castellbisbal, SA",1.98223449500006,41.480930001,"Castellbisbal",12539,8054
"4023",11429,"c. Major (Cementiri) (D)","L1578","Urbà de Castellbisbal: Costablanca-Can Santeugini","Autos Castellbisbal, SA",1.98223449500006,41.480930001,"Castellbisbal",12539,8054
"4024",11432,"c. Major (Cementiri) (D)","L1579","Urbà de Castellbisbal: Santa Teresita","Autos Castellbisbal, SA",1.98223449500006,41.480930001,"Castellbisbal",12539,8054
"4025",11433,"Cabrils Dues Rieres Can Bergany","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.36154960300007,41.529238331,"Cabrils",7432,8030
"4026",11434,"Cabrils Dues Rieres Can Bergany","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36154960300007,41.529238331,"Cabrils",7432,8030
"4027",11436,"pg. Ramón Berenguer - c. Pere el Cerimon","L0497","e11.2 Mataró Nord - Barcelona","Empresa Casas, SA",2.42399411500003,41.5366928670001,"Mataró",129661,8121
"4028",11437,"el Barato (ctra.Cabrils - c.Lluís Guardi","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.38533479300003,41.507326908,"Vilassar de Mar",21035,8219
"4029",11438,"Pl Tetuán","L0125","Barcelona - Sant Celoni (N73)","Cingles Bus, SA",2.17383286300003,41.3938327050001,"Barcelona",1664182,8019
"4030",11441,"Pl Tetuán","L0136","Barcelona-UAB-Sant Cugat del Vallès (N62)","Autocares R. Font, SA i Martí Renom, SA",2.17383286300003,41.3938327050001,"Barcelona",1664182,8019
"4031",11443,"Pl Tetuán","L0098","Barcelona - la Garriga (N72)","Empresa Sagalés, SA",2.17383286300003,41.3938327050001,"Barcelona",1664182,8019
"4032",11445,"Pl Tetuán","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.17383286300003,41.3938327050001,"Barcelona",1664182,8019
"4033",11448,"Pl Tetuán","L0115","Barcelona-Pineda de Mar-Santa Susanna (N82)","Barcelona Bus, SL",2.17383286300003,41.3938327050001,"Barcelona",1664182,8019
"4034",11452,"pl. Granollers - Via Europa (D)","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.43521463200005,41.540864877,"Mataró",129661,8121
"4035",11454,"pl. Granollers - Via Europa (D)","L0498","Mataró - Barcelona per la N-II (C-10)","Empresa Casas, SA",2.43521463200005,41.540864877,"Mataró",129661,8121
"4036",11455,"pl. Granollers - Via Europa (D)","L0945","Mataró-Llavaneres-Sant Vicenç de Montalt (C20)","Empresa Casas, SA",2.43521463200005,41.540864877,"Mataró",129661,8121
"4037",11457,"Cabrils-Vela","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.36572774000007,41.5260908660001,"Cabrils",7432,8030
"4038",11459,"Cabrils-Vela","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36572774000007,41.5260908660001,"Cabrils",7432,8030
"4039",11461,"el Barato (ctra.Cabrils - c.Manuel Roca)","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.38472741800007,41.5081973760001,"Vilassar de Mar",21035,8219
"4040",11462,"pl. Espanya (Parc Central)","L0496","e11.1 Mataró (pl.Tereses) - Barcelona","Empresa Casas, SA",2.44166856600003,41.5445894010001,"Mataró",129661,8121
"4041",11463,"pl. Espanya (Parc Central)","L0497","e11.2 Mataró Nord - Barcelona","Empresa Casas, SA",2.44166856600003,41.5445894010001,"Mataró",129661,8121
"4042",11464,"pl. Espanya (Parc Central)","L0502","Mataró - Universitat Autònoma de Barcelona","Empresa Casas, SA",2.44166856600003,41.5445894010001,"Mataró",129661,8121
"4043",11465,"ctra. Cabrils - c. Pau Casals (Castillej","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.38625078700005,41.5067643350001,"Vilassar de Mar",21035,8219
"4044",11466,"ctra. Cabrils - c. Pau Casals (Castillej","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.38625078700005,41.5067643350001,"Vilassar de Mar",21035,8219
"4045",11468,"Mont Cabré","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.37247046300007,41.520453226,"Cabrils",7432,8030
"4046",11469,"pg. Cabrils (Can Tosca) (A)","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.36912453100007,41.5231371260001,"Cabrils",7432,8030
"4047",11470,"plaça dels Pins","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.39075586400003,41.501690109,"Vilassar de Mar",21035,8219
"4048",11472,"St. Crist","L0832","Vilassar de Mar - Cabrils (C-12)","Empresa Casas, SA",2.37869069800007,41.5154428770001,"Cabrils",7432,8030
"4049",11473,"St. Crist","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.37869069800007,41.5154428770001,"Cabrils",7432,8030
"4050",11475,"pg. Carles Padrós - c. Magí Raventós","L0497","e11.2 Mataró Nord - Barcelona","Empresa Casas, SA",2.44135183300006,41.547956604,"Mataró",129661,8121
"4051",11476,"Gran Via-Roger de Flor","L0496","e11.1 Mataró (pl.Tereses) - Barcelona","Empresa Casas, SA",2.17694840000007,41.396242021,"Barcelona",1664182,8019
"4052",11477,"Gran Via-Roger de Flor","L0497","e11.2 Mataró Nord - Barcelona","Empresa Casas, SA",2.17694840000007,41.396242021,"Barcelona",1664182,8019
"4053",11478,"Gran Via-Roger de Flor","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.17694840000007,41.396242021,"Barcelona",1664182,8019
"4054",11479,"Gran Via-Roger de Flor","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.17694840000007,41.396242021,"Barcelona",1664182,8019
"4055",11481,"Figuera Major","L0497","e11.2 Mataró Nord - Barcelona","Empresa Casas, SA",2.44069705000004,41.5501962450001,"Mataró",129661,8121
"4056",11482,"Cami del Mig (Camp de Futbol)","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.42572594400002,41.534710906,"Mataró",129661,8121
"4057",11483,"av. Ca n'Amat - c. Empordà","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.47899279700005,41.5713721830001,"Sant Andreu de Llavaneres",11133,8197
"4058",11484,"av. Catalunya - c. Closens (D) MB0286","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48337042900005,41.5729231760001,"Sant Andreu de Llavaneres",11133,8197
"4059",11485,"av. Catalunya - c. Closens (D) MB0286","L0945","Mataró-Llavaneres-Sant Vicenç de Montalt (C20)","Empresa Casas, SA",2.48337042900005,41.5729231760001,"Sant Andreu de Llavaneres",11133,8197
"4060",11487,"av. Catalunya - c. Mare de Déu del Pilar","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48098840000006,41.5693095290001,"Sant Andreu de Llavaneres",11133,8197
"4061",11488,"Cotet (ctra.Villassar-Torrent Bòbila) MB","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.35937105000005,41.4985471370001,"Premià de Mar",28531,8172
"4062",11489,"Cotet (ctra.Villassar-Torrent Bòbila) MB","L0575","Premià de Dalt - Premià de Mar (C-14)","Empresa Casas, SA",2.35937105000005,41.4985471370001,"Premià de Mar",28531,8172
"4063",11490,"Cotet (ctra.Villassar-Torrent Bòbila) MB","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.35937105000005,41.4985471370001,"Premià de Mar",28531,8172
"4064",11493,"Cotet (ctra.Villassar-Torrent Bòbila) MB","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.35937105000005,41.4985471370001,"Premià de Mar",28531,8172
"4065",11495,"les Oliveres (D) MB0266","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.36070518600008,41.506643189,"Vilassar de Dalt",9072,8214
"4066",11496,"les Oliveres (D) MB0266","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.36070518600008,41.506643189,"Vilassar de Dalt",9072,8214
"4067",11499,"les Oliveres (D) MB0266","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36070518600008,41.506643189,"Vilassar de Dalt",9072,8214
"4068",11501,"les Oliveres (D) MB0266","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36070518600008,41.506643189,"Vilassar de Dalt",9072,8214
"4069",11503,"Gran Via-Ctra Vilassar de Dalt","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36196521300008,41.4942470170001,"Premià de Mar",28531,8172
"4070",11505,"av. Sant Andreu (Església)","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.49909187300005,41.5578784750001,"Sant Andreu de Llavaneres",11133,8197
"4071",11506,"av. Sant Andreu (Església)","L0945","Mataró-Llavaneres-Sant Vicenç de Montalt (C20)","Empresa Casas, SA",2.49909187300005,41.5578784750001,"Sant Andreu de Llavaneres",11133,8197
"4072",11508,"cruïlla Illa Fantasia - rtda. Flors (D)","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.35930208500002,41.5018975,"Premià de Dalt",10441,8230
"4073",11509,"cruïlla Illa Fantasia - rtda. Flors (D)","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.35930208500002,41.5018975,"Premià de Dalt",10441,8230
"4074",11512,"cruïlla Illa Fantasia - rtda. Flors (D)","L1694","Premià de Dalt - Mataró (N83)","Empresa Casas, SA",2.35930208500002,41.5018975,"Premià de Dalt",10441,8230
"4075",11513,"cruïlla Illa Fantasia - rtda. Flors (D)","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.35930208500002,41.5018975,"Premià de Dalt",10441,8230
"4076",11515,"av. Sant Andreu (la Creu)","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48519797500006,41.5693554750001,"Sant Andreu de Llavaneres",11133,8197
"4077",11517,"av. Sant Andreu (la Creu)","L0945","Mataró-Llavaneres-Sant Vicenç de Montalt (C20)","Empresa Casas, SA",2.48519797500006,41.5693554750001,"Sant Andreu de Llavaneres",11133,8197
"4078",11521,"pl. Doctor Ferran","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36410242400007,41.494988452,"Premià de Mar",28531,8172
"4079",11523,"av. Sant Andreu - Camí de Can Pi (D)","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.49502952800003,41.5621211690001,"Sant Andreu de Llavaneres",11133,8197
"4080",11524,"av. Sant Andreu - pg. Ametllers (D)","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48976101100004,41.5656377830001,"Sant Andreu de Llavaneres",11133,8197
"4081",11525,"av. Sant Andreu - pg. Ametllers (D)","L0945","Mataró-Llavaneres-Sant Vicenç de Montalt (C20)","Empresa Casas, SA",2.48976101100004,41.5656377830001,"Sant Andreu de Llavaneres",11133,8197
"4082",11527,"av. Pau Casals - pg. Onze Pins","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48466389800006,41.5792070620001,"Sant Andreu de Llavaneres",11133,8197
"4083",11528,"pl. Pau Casals","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.35657071300005,41.520005074,"Vilassar de Dalt",9072,8214
"4084",11530,"pl. Pau Casals","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.35657071300005,41.520005074,"Vilassar de Dalt",9072,8214
"4085",11532,"Riera Targa - Camí de Mataró (D) MB0265","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.36184051600003,41.5167107230001,"Vilassar de Dalt",9072,8214
"4086",11533,"Riera Targa - Camí de Mataró (D) MB0265","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.36184051600003,41.5167107230001,"Vilassar de Dalt",9072,8214
"4087",11536,"Riera Targa - Camí de Mataró (D) MB0265","L1683","Cabrils - Vilassar de Dalt - Barcelona (C-6)","Empresa Casas, SA",2.36184051600003,41.5167107230001,"Vilassar de Dalt",9072,8214
"4088",11538,"Riera Targa - Camí de Mataró (D) MB0265","L0831","Vilassar de Dalt-Premià de Mar-Barcelona (C-3/4)","Empresa Casas, SA",2.36184051600003,41.5167107230001,"Vilassar de Dalt",9072,8214
"4089",11539,"Estació de Rodalies de Llavaneres (D) MB","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.49820706300005,41.555992087,"Sant Andreu de Llavaneres",11133,8197
"4090",11540,"Estació de Rodalies de Llavaneres (D) MB","L0115","Barcelona-Pineda de Mar-Santa Susanna (N82)","Barcelona Bus, SL",2.49820706300005,41.555992087,"Sant Andreu de Llavaneres",11133,8197
"4091",11544,"Estació de Rodalies de Llavaneres (D) MB","L1494","Aeroport de Girona - Tossa de Mar","Barcelona Bus, SL",2.49820706300005,41.555992087,"Sant Andreu de Llavaneres",11133,8197
"4092",11545,"pl. de la Vila (D)","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.48364617100003,41.5744466470001,"Sant Andreu de Llavaneres",11133,8197
"4093",11547,"av. Sant Andreu - c. Sant Pere","L0642","Sant Andreu de Llavaneres - Estació (C22)","Empresa Casas, SA",2.49879444900006,41.557570931,"Sant Andreu de Llavaneres",11133,8197
"4094",11548,"Camí del Mig - Riera de Premià Ms","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.35214330900004,41.4964619740001,"Premià de Dalt",10441,8230
"4095",11549,"Camí Ral - Bellamar (D)","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.36121960100007,41.4896581130001,"Premià de Mar",28531,8172
"4096",11550,"Camí Ral - Bellamar (D)","L0498","Mataró - Barcelona per la N-II (C-10)","Empresa Casas, SA",2.36121960100007,41.4896581130001,"Premià de Mar",28531,8172
"4097",11551,"Camí Ral - Bellamar (D)","L0109","Barcelona - Mataró (N80)","Empresa Casas, SA",2.36121960100007,41.4896581130001,"Premià de Mar",28531,8172
"4098",11553,"Camí Ral - Bellamar (D)","L0147","Barcelona - Vilassar de Dalt (N81)","Empresa Casas, SA",2.36121960100007,41.4896581130001,"Premià de Mar",28531,8172
"4099",11555,"Can Balet (rtda. Sis Pobles)","L0575","Premià de Dalt - Premià de Mar (C-14)","Empresa Casas, SA",2.35231910500005,41.502867214,"Premià de Dalt",10441,8230
"4100",11557,"Can Balet (rtda. Sis Pobles)","L1694","Premià de Dalt - Mataró (N83)","Empresa Casas, SA",2.35231910500005,41.502867214,"Premià de Dalt",10441,8230
"4101",11559,"ctra. Premià de Mar - c. Jaume I MB0263","L0575","Premià de Dalt - Premià de Mar (C-14)","Empresa Casas, SA",2.34327716900003,41.502437629,"Premià de Dalt",10441,8230
"4102",11560,"rtda. Font Blava","L0575","Premià de Dalt - Premià de Mar (C-14)","Empresa Casas, SA",2.34854670800007,41.5050707300001,"Premià de Dalt",10441,8230
"4103",11562,"rtda. Font Blava","L1694","Premià de Dalt - Mataró (N83)","Empresa Casas, SA",2.34854670800007,41.5050707300001,"Premià de Dalt",10441,8230
"4104",11564,"ctra. Premià de Dalt - pl. Santa Rosa MB","L0495","Mataró - Vilassar de Dalt (C-30)","Empresa Casas, SA",2.35233448500003,41.490500157,"Premià de Mar",28531,8172
"4105",11565,"ctra. Premià de Dalt - pl. Santa Rosa MB","L0575","Premià de Dalt - Premià de Mar (C-14)","Empresa Casas, SA",2.35233448500003,41.490500157,"Premià de Mar",28531,8172
